date,vendor_id,chain_id,city_id,spec,successful_orders,fail_orders
2019-08-11,41695,29925,26,Бургеры,104.0,1.0
2019-06-28,62985,42012,25,Русская,2.0,0.0
2019-06-27,50581,29888,25,Пицца,0.0,3.0
2019-09-11,62655,41888,23,Мясо,0.0,2.0
2019-09-24,49809,34321,23,Бургеры,9.0,0.0
2019-09-09,73304,36246,24,Грузинская,1.0,0.0
2019-08-05,31644,22896,23,Пицца,1.0,2.0
2019-08-02,49437,2726,25,Пицца,16.0,0.0
2019-08-12,62564,41845,25,Фастфуд,1.0,1.0
2019-07-16,44483,21014,25,Суши,11.0,0.0
2019-06-14,57641,36278,26,Шаурма,2.0,0.0
2019-08-27,58395,39761,24,Шашлыки,1.0,0.0
2019-09-24,57090,38966,25,Суши,1.0,0.0
2019-07-03,58066,39661,25,Кофе и чай,1.0,0.0
2019-06-26,59783,40708,25,Русская,4.0,0.0
2019-09-24,57058,38940,25,Грузинская,1.0,1.0
2019-07-14,7850,4449,26,Японская,6.0,0.0
2019-09-27,56209,37877,23,Сэндвичи,6.0,0.0
2019-08-28,45086,31545,23,Пицца,2.0,0.0
2019-06-19,53049,36246,24,Грузинская,1.0,0.0
2019-06-20,38335,28054,25,Суши,7.0,0.0
2019-08-31,53418,36426,25,Суши,5.0,0.0
2019-06-25,58448,39919,25,Суши,6.0,0.0
2019-09-03,35826,26444,25,Суши,2.0,0.0
2019-08-13,59553,38521,23,Грузинская,2.0,0.0
2019-07-11,49723,34248,23,Сэндвичи,1.0,0.0
2019-09-08,43103,30607,23,Бургеры,8.0,0.0
2019-09-09,64793,42805,26,Шашлыки,1.0,0.0
2019-09-22,46728,32362,23,Пицца,4.0,0.0
2019-09-01,11517,6869,26,Суши,9.0,0.0
2019-07-24,60878,41231,23,Русская,7.0,0.0
2019-09-15,51224,31065,26,Шаурма,5.0,0.0
2019-07-17,49199,33945,25,Суши,4.0,0.0
2019-08-03,56197,38361,23,Мясо,0.0,1.0
2019-08-28,45071,23027,25,Рыба,6.0,0.0
2019-06-08,31543,22802,26,Выпечка,1.0,1.0
2019-08-23,71085,36270,23,Японская,2.0,0.0
2019-06-17,60878,41231,23,Русская,1.0,0.0
2019-08-02,58371,39862,23,Фастфуд,1.0,0.0
2019-09-22,68252,36569,25,Сэндвичи,5.0,1.0
2019-08-17,49754,34277,23,Пицца,3.0,0.0
2019-09-19,35659,26353,25,Мясо,2.0,0.0
2019-09-28,49437,2726,25,Пицца,4.0,0.0
2019-09-12,46064,32007,26,Русская,1.0,0.0
2019-08-06,53238,36354,23,Суши,1.0,0.0
2019-07-05,42675,30408,23,Бургеры,22.0,0.0
2019-06-04,14439,8993,25,Выпечка,4.0,0.0
2019-09-17,53122,36273,26,Итальянская,4.0,0.0
2019-08-30,48877,33728,23,Пицца,1.0,0.0
2019-06-16,57468,39226,23,Суши,12.0,0.0
2019-07-15,32237,23414,25,Суши,2.0,0.0
2019-09-30,24152,16039,23,Пицца,13.0,1.0
2019-08-20,54503,37203,23,Пицца,2.0,0.0
2019-07-26,38457,28146,23,Суши,10.0,0.0
2019-09-04,47369,32778,23,Суши,3.0,0.0
2019-09-16,68204,44386,24,Паназиатская,3.0,0.0
2019-08-06,12531,7594,26,Мясо,3.0,0.0
2019-08-11,45071,23027,25,Рыба,3.0,0.0
2019-08-22,66016,28359,25,Пицца,9.0,0.0
2019-06-17,53993,36803,24,Сэндвичи,3.0,0.0
2019-07-24,53993,36803,24,Сэндвичи,3.0,0.0
2019-09-13,37746,17588,25,Суши,8.0,0.0
2019-08-20,59505,36803,24,Сэндвичи,4.0,0.0
2019-08-15,38621,28259,24,Суши,16.0,0.0
2019-06-02,52950,35762,23,Русская,25.0,3.0
2019-08-31,38459,28146,23,Суши,4.0,0.0
2019-07-25,36944,27181,24,Бургеры,12.0,0.0
2019-07-26,65373,43034,23,Русская,1.0,0.0
2019-09-18,75506,47431,25,Шаурма,10.0,7.0
2019-09-16,55877,38144,24,Завтраки,0.0,1.0
2019-09-27,41240,29694,26,Бургеры,7.0,0.0
2019-09-30,52102,35732,23,Суши,4.0,0.0
2019-09-01,51224,31065,26,Шаурма,10.0,6.0
2019-07-31,38095,27909,25,Суши,2.0,0.0
2019-08-31,48929,33759,23,Фастфуд,1.0,0.0
2019-06-15,50851,34944,24,Пицца,13.0,0.0
2019-09-15,11517,6869,26,Суши,11.0,1.0
2019-08-11,45086,31545,23,Пицца,1.0,0.0
2019-06-11,48349,33420,23,Суши,23.0,1.0
2019-09-22,35414,26207,25,Суши,12.0,0.0
2019-08-30,58811,40138,23,Русская,1.0,0.0
2019-07-16,4133,2350,23,Суши,4.0,0.0
2019-09-24,63038,42032,23,,4.0,0.0
2019-07-05,53627,36555,24,Бургеры,4.0,0.0
2019-08-18,66982,43223,23,Фастфуд,1.0,0.0
2019-09-19,53355,29925,26,Бургеры,42.0,2.0
2019-06-03,60293,40980,23,Шаурма,1.0,2.0
2019-09-06,54522,33934,23,Русская,0.0,1.0
2019-08-13,60293,40980,23,Шаурма,1.0,0.0
2019-09-12,60447,41002,25,Фастфуд,1.0,0.0
2019-09-01,58281,39813,24,Суши,1.0,0.0
2019-09-10,53219,36270,23,Японская,4.0,0.0
2019-07-09,50814,34109,24,Бургеры,4.0,0.0
2019-06-29,62244,41644,23,Итальянская,21.0,0.0
2019-07-08,63069,37447,23,Фастфуд,7.0,0.0
2019-07-06,56106,38303,24,Шашлыки,1.0,0.0
2019-08-06,35580,26302,26,Суши,2.0,0.0
2019-09-04,59742,40680,26,Грузинская,2.0,0.0
2019-09-18,49809,34321,23,Бургеры,9.0,0.0
2019-09-22,51211,35181,25,Мясо,1.0,0.0
2019-06-23,61268,41394,24,Паста и ризотто,1.0,0.0
2019-06-20,32240,23414,25,Суши,1.0,0.0
2019-07-28,43409,30729,25,Бургеры,29.0,0.0
2019-07-24,54613,37273,23,Обеды,29.0,0.0
2019-08-16,60447,41002,25,Фастфуд,4.0,0.0
2019-06-17,54613,37273,23,Обеды,25.0,0.0
2019-08-31,66768,43723,23,Итальянская,0.0,1.0
2019-08-24,33314,24369,25,Суши,4.0,0.0
2019-09-29,73955,46714,26,Суши,7.0,0.0
2019-08-05,8063,4603,26,Пицца,21.0,0.0
2019-08-28,16385,10371,26,Пироги,6.0,0.0
2019-08-02,55685,38001,25,Шашлыки,0.0,2.0
2019-09-22,74252,46892,23,Шаурма,5.0,0.0
2019-06-28,61785,41558,24,Мясо,1.0,0.0
2019-07-18,37041,27230,25,Суши,0.0,2.0
2019-06-17,53913,36755,24,Суши,10.0,1.0
2019-07-21,55307,37755,26,Суши,19.0,1.0
2019-08-27,43145,30623,25,Фастфуд,9.0,0.0
2019-07-24,53913,36755,24,Суши,0.0,1.0
2019-09-03,73295,46323,25,Выпечка,1.0,0.0
2019-08-27,37241,27332,26,Бургеры,21.0,1.0
2019-08-04,48415,33465,25,Мясо,2.0,0.0
2019-08-15,19666,12898,25,Китайская,15.0,0.0
2019-07-08,55532,36803,24,Сэндвичи,4.0,0.0
2019-08-26,67448,35734,25,Суши,7.0,1.0
2019-09-01,51237,31065,26,Шаурма,3.0,0.0
2019-06-21,52501,35938,26,Пицца,1.0,0.0
2019-08-12,61313,36803,24,Сэндвичи,3.0,0.0
2019-06-21,44801,31389,23,Суши,5.0,1.0
2019-09-30,52092,35732,23,Суши,3.0,0.0
2019-08-17,71022,36270,23,Японская,2.0,0.0
2019-07-13,49754,34277,23,Пицца,6.0,0.0
2019-09-20,59057,40285,26,Мясо,3.0,0.0
2019-07-01,35823,26442,23,Пицца,4.0,0.0
2019-09-06,56197,38361,23,Мясо,1.0,0.0
2019-08-19,57113,38984,24,Пицца,1.0,0.0
2019-08-26,40062,7501,23,Суши,27.0,0.0
2019-09-04,40902,29504,25,Суши,8.0,0.0
2019-09-28,23015,15809,25,Пицца,10.0,3.0
2019-06-03,41678,29925,26,Бургеры,40.0,0.0
2019-09-16,66723,43698,26,Здоровая еда,3.0,1.0
2019-09-27,60162,40922,25,Узбекская,1.0,0.0
2019-08-13,41678,29925,26,Бургеры,38.0,1.0
2019-06-02,42198,30186,25,Бургеры,29.0,0.0
2019-07-31,40748,19664,25,Бургеры,5.0,0.0
2019-08-21,71016,36270,23,Японская,5.0,2.0
2019-07-25,66076,42616,25,Русская,7.0,0.0
2019-08-09,39575,28859,25,Суши,14.0,1.0
2019-06-23,44038,30729,25,Бургеры,50.0,1.0
2019-06-03,41586,29888,25,Пицца,2.0,1.0
2019-08-13,41586,29888,25,Пицца,7.0,1.0
2019-09-22,14180,8791,26,Шашлыки,2.0,0.0
2019-08-11,16385,10371,26,Пироги,5.0,0.0
2019-08-23,14336,8913,24,Бургеры,3.0,0.0
2019-07-19,44112,30607,23,Бургеры,42.0,3.0
2019-06-11,54078,36883,23,Суши,3.0,0.0
2019-07-31,43100,30607,23,Бургеры,63.0,2.0
2019-07-05,48261,33359,26,Русская,1.0,1.0
2019-06-07,52749,35732,23,Суши,2.0,0.0
2019-08-31,36249,26727,25,Суши,6.0,0.0
2019-06-18,57975,36907,26,Обеды,7.0,0.0
2019-06-14,44354,31162,26,Бургеры,68.0,0.0
2019-07-29,43603,30802,25,Бургеры,6.0,1.0
2019-07-05,56220,38376,25,Грузинская,8.0,0.0
2019-08-07,50074,34479,23,Шаурма,3.0,0.0
2019-06-08,53819,36687,26,Супы,5.0,0.0
2019-06-08,45319,31661,23,Бургеры,5.0,0.0
2019-09-27,54277,36803,24,Сэндвичи,8.0,0.0
2019-09-16,60789,41180,24,Грузинская,1.0,0.0
2019-06-27,56197,38361,23,Мясо,1.0,0.0
2019-07-03,46399,32193,23,Пицца,1.0,0.0
2019-08-22,9853,5849,26,Суши,19.0,0.0
2019-06-23,54095,36897,23,Мясо,1.0,0.0
2019-08-02,23015,15809,25,Пицца,10.0,3.0
2019-09-14,64201,42517,24,Фастфуд,1.0,0.0
2019-07-21,62854,41962,26,Узбекская,1.0,0.0
2019-09-03,64396,37203,23,Пицца,1.0,0.0
2019-07-30,52095,35732,23,Суши,4.0,0.0
2019-07-23,38335,28054,25,Суши,5.0,0.0
2019-08-08,56523,38574,24,Шашлыки,3.0,0.0
2019-08-29,31901,17079,23,Суши,30.0,0.0
2019-07-16,55532,36803,24,Сэндвичи,1.0,0.0
2019-09-29,53135,36278,26,Шаурма,4.0,0.0
2019-09-21,7153,4049,24,Суши,17.0,0.0
2019-08-09,42686,30409,24,Бургеры,19.0,0.0
2019-06-11,53416,36426,25,Суши,13.0,2.0
2019-07-28,67448,35734,25,Суши,2.0,0.0
2019-06-27,56210,37877,23,Сэндвичи,11.0,0.0
2019-09-12,68929,44589,26,Рыба,1.0,0.0
2019-07-21,45348,31677,23,Русская,2.0,0.0
2019-09-20,14439,8993,25,Выпечка,4.0,0.0
2019-07-20,66110,32362,23,Пицца,4.0,0.0
2019-07-23,44849,31417,24,Бургеры,48.0,0.0
2019-09-29,54680,37307,26,Китайская,8.0,3.0
2019-06-17,45319,31661,23,Бургеры,7.0,0.0
2019-09-30,45351,31679,23,Вьетнамская,2.0,0.0
2019-08-28,56158,38333,25,Шашлыки,2.0,0.0
2019-06-17,53819,36687,26,Супы,4.0,0.0
2019-06-29,47250,32692,26,Здоровая еда,2.0,0.0
2019-06-23,42123,30146,25,Мясо,4.0,0.0
2019-09-25,36940,27181,24,Бургеры,18.0,1.0
2019-06-09,35712,26380,23,Суши,4.0,0.0
2019-08-28,64423,35762,23,Русская,1.0,0.0
2019-07-12,39976,29087,23,Суши,1.0,0.0
2019-08-21,70147,29659,26,Пицца,3.0,0.0
2019-08-18,42500,30343,26,Суши,1.0,0.0
2019-07-24,45319,31661,23,Бургеры,9.0,1.0
2019-07-16,63069,37447,23,Фастфуд,5.0,0.0
2019-06-28,19079,4346,26,Суши,1.0,0.0
2019-09-13,45641,31808,23,Пицца,3.0,0.0
2019-08-26,43409,30729,25,Бургеры,35.0,0.0
2019-08-16,65587,43148,23,Мясо,1.0,0.0
2019-07-25,43605,30804,24,Суши,1.0,0.0
2019-08-28,51219,31065,26,Шаурма,0.0,1.0
2019-08-08,42688,30409,24,Бургеры,14.0,0.0
2019-09-20,65357,43034,23,Русская,1.0,0.0
2019-09-12,65587,43148,23,Мясо,3.0,0.0
2019-09-09,62811,41442,26,Русская,1.0,0.0
2019-06-22,55970,38198,25,Итальянская,1.0,0.0
2019-06-11,56209,37877,23,Сэндвичи,9.0,0.0
2019-06-29,52897,36154,23,Шашлыки,8.0,0.0
2019-09-08,67586,44159,23,Итальянская,1.0,0.0
2019-06-14,7201,4085,26,Рыба,8.0,1.0
2019-06-29,22137,15041,25,Пицца,14.0,0.0
2019-08-27,45274,31640,24,Бургеры,4.0,0.0
2019-06-25,33314,24369,25,Суши,2.0,0.0
2019-08-31,52820,35732,23,Суши,1.0,0.0
2019-08-14,69962,45028,24,Пицца,2.0,0.0
2019-09-08,57753,39436,26,Обеды,7.0,0.0
2019-09-06,56210,37877,23,Сэндвичи,4.0,4.0
2019-09-08,16421,10405,26,Мясо,3.0,0.0
2019-09-27,48349,33420,23,Суши,38.0,0.0
2019-09-14,65607,37988,25,Суши,2.0,0.0
2019-09-25,56211,37877,23,Сэндвичи,1.0,0.0
2019-06-29,60793,41184,25,Завтраки,2.0,0.0
2019-08-09,64172,42440,23,Грузинская,1.0,0.0
2019-09-05,52108,35732,23,Суши,2.0,0.0
2019-07-13,56294,38425,26,Узбекская,4.0,0.0
2019-07-30,68204,44386,24,Паназиатская,10.0,0.0
2019-08-11,51219,31065,26,Шаурма,0.0,1.0
2019-09-10,44988,31501,25,Русская,3.0,0.0
2019-06-08,53913,36755,24,Суши,6.0,2.0
2019-07-08,44233,31109,25,Суши,0.0,1.0
2019-08-04,44851,31417,24,Бургеры,16.0,1.0
2019-06-11,41240,29694,26,Бургеры,2.0,0.0
2019-08-25,35338,26148,25,Пицца,8.0,0.0
2019-07-30,55877,38144,24,Завтраки,0.0,2.0
2019-09-03,60274,40969,26,Шашлыки,5.0,0.0
2019-08-29,70535,45346,26,Суши,5.0,0.0
2019-08-11,64423,35762,23,Русская,6.0,0.0
2019-06-08,54613,37273,23,Обеды,11.0,0.0
2019-06-26,22517,15356,24,Японская,7.0,0.0
2019-07-31,40131,7501,23,Суши,7.0,0.0
2019-08-11,56158,38333,25,Шашлыки,1.0,0.0
2019-09-19,73455,46469,24,Пицца,2.0,0.0
2019-08-08,45805,31878,25,Грузинская,7.0,0.0
2019-06-18,53909,36751,25,Шашлыки,33.0,0.0
2019-07-28,40062,7501,23,Суши,27.0,0.0
2019-07-08,53243,36358,26,Русская,1.0,0.0
2019-08-12,42681,30408,23,Бургеры,22.0,0.0
2019-07-05,36688,27029,24,Шашлыки,5.0,0.0
2019-08-09,51828,35595,23,Итальянская,4.0,0.0
2019-07-01,7710,4346,26,Суши,2.0,0.0
2019-06-23,63479,33460,24,Пицца,2.0,0.0
2019-08-30,42859,26442,23,Пицца,3.0,0.0
2019-07-05,36228,3323,26,Пицца,14.0,0.0
2019-08-07,44360,31162,26,Бургеры,51.0,0.0
2019-09-24,23481,16176,25,Мясо,1.0,0.0
2019-08-15,20967,14034,24,Пицца,123.0,3.0
2019-06-10,42463,30316,26,Суши,5.0,0.0
2019-08-06,42200,30186,25,Бургеры,23.0,0.0
2019-07-07,53692,36597,24,Вьетнамская,4.0,0.0
2019-07-15,64793,42805,26,Шашлыки,5.0,0.0
2019-06-04,59057,40285,26,Мясо,1.0,0.0
2019-09-30,49563,34160,26,Здоровая еда,1.0,0.0
2019-07-14,61280,41401,25,Пицца,8.0,15.0
2019-09-23,59008,40173,24,Фастфуд,1.0,0.0
2019-07-03,48987,33800,23,Суши,1.0,0.0
2019-06-19,56461,38521,23,Грузинская,4.0,0.0
2019-06-18,31493,22757,24,Шашлыки,6.0,0.0
2019-09-11,60398,41002,25,Фастфуд,2.0,0.0
2019-09-13,11986,7207,24,Шашлыки,2.0,0.0
2019-07-04,58219,30667,24,Китайская,1.0,0.0
2019-08-10,42676,30408,23,Бургеры,24.0,0.0
2019-08-20,54276,36803,24,Сэндвичи,7.0,4.0
2019-09-07,42500,30343,26,Суши,0.0,1.0
2019-09-29,52099,35732,23,Суши,4.0,0.0
2019-09-11,45360,31682,26,Рыба,1.0,0.0
2019-09-24,28982,20651,24,Суши,1.0,0.0
2019-07-10,56553,38601,23,Шашлыки,0.0,0.0
2019-06-19,49504,34114,26,Пицца,1.0,0.0
2019-09-30,54039,36852,26,Мясо,1.0,0.0
2019-07-10,43919,30984,25,Суши,5.0,0.0
2019-06-12,55178,37667,23,Фастфуд,6.0,0.0
2019-09-03,63756,42287,23,Пицца,4.0,1.0
2019-07-10,64425,35762,23,Русская,4.0,0.0
2019-09-15,36405,26847,23,Шашлыки,4.0,0.0
2019-09-29,4635,2637,26,Пицца,26.0,0.0
2019-06-08,53993,36803,24,Сэндвичи,1.0,0.0
2019-06-14,9068,3323,26,Пицца,10.0,1.0
2019-09-23,42860,26442,23,Пицца,2.0,0.0
2019-06-23,52098,35732,23,Суши,3.0,0.0
2019-07-12,31901,17079,23,Суши,32.0,1.0
2019-08-15,57136,39006,26,Кофе и чай,3.0,0.0
2019-08-27,52094,35734,25,Суши,3.0,0.0
2019-08-29,39976,29087,23,Суши,3.0,0.0
2019-08-24,58448,39919,25,Суши,7.0,0.0
2019-09-05,58838,40154,24,Суши,4.0,0.0
2019-08-08,52293,35820,25,Русская,5.0,0.0
2019-06-28,43863,29925,26,Бургеры,35.0,0.0
2019-07-08,44483,21014,25,Суши,6.0,0.0
2019-08-14,55178,37667,23,Фастфуд,1.0,1.0
2019-06-14,43771,27316,25,Бургеры,26.0,7.0
2019-09-10,46533,26783,24,Бургеры,1.0,0.0
2019-06-11,36153,26667,23,Суши,1.0,0.0
2019-07-23,65419,43050,24,Фастфуд,3.0,0.0
2019-07-30,66723,43698,26,Здоровая еда,4.0,0.0
2019-07-24,58435,39910,23,Русская,0.0,0.0
2019-08-09,52949,35762,23,Русская,6.0,0.0
2019-06-08,60878,41231,23,Русская,2.0,0.0
2019-08-08,39066,28550,24,Суши,14.0,0.0
2019-06-11,54277,36803,24,Сэндвичи,2.0,0.0
2019-08-17,56294,38425,26,Узбекская,5.0,0.0
2019-06-26,51918,35663,23,Итальянская,2.0,0.0
2019-07-04,61649,40545,25,Десерты,6.0,0.0
2019-08-10,62496,41817,26,Шаурма,10.0,2.0
2019-06-07,36944,27181,24,Бургеры,14.0,0.0
2019-09-27,54078,36883,23,Суши,6.0,0.0
2019-07-24,31543,22802,26,Выпечка,2.0,0.0
2019-08-03,56210,37877,23,Сэндвичи,5.0,0.0
2019-08-05,52106,35732,23,Суши,1.0,0.0
2019-08-05,56213,37877,23,Сэндвичи,2.0,0.0
2019-08-31,60542,41073,23,Пицца,5.0,0.0
2019-09-13,41850,30038,23,Пицца,2.0,0.0
2019-06-20,44849,31417,24,Бургеры,50.0,3.0
2019-09-26,56210,37877,23,Сэндвичи,5.0,0.0
2019-07-02,40742,29427,25,Суши,15.0,0.0
2019-08-12,20805,13890,26,Пицца,4.0,0.0
2019-06-22,53692,36597,24,Вьетнамская,6.0,0.0
2019-08-06,57312,39087,26,Шаурма,3.0,0.0
2019-06-10,48932,33762,23,Выпечка,1.0,0.0
2019-09-01,36405,26847,23,Шашлыки,7.0,0.0
2019-08-15,59051,40280,26,Суши,4.0,0.0
2019-07-04,39146,28321,23,Бургеры,20.0,3.0
2019-06-11,60162,40922,25,Узбекская,4.0,0.0
2019-07-08,57141,39009,24,Сэндвичи,3.0,0.0
2019-08-22,15888,10054,25,Рыба,7.0,0.0
2019-08-08,65358,43034,23,Русская,1.0,0.0
2019-07-30,60789,41180,24,Грузинская,4.0,0.0
2019-08-31,52944,35762,23,Русская,5.0,0.0
2019-08-28,43381,30720,23,Пицца,4.0,0.0
2019-09-16,52095,35732,23,Суши,4.0,0.0
2019-08-26,70583,45369,23,Шаурма,4.0,0.0
2019-07-10,53416,36426,25,Суши,5.0,0.0
2019-08-19,67286,43621,23,Мясо,0.0,1.0
2019-08-28,31508,22769,23,Суши,2.0,1.0
2019-08-26,60395,41002,25,Фастфуд,2.0,0.0
2019-09-09,57704,39400,24,Русская,3.0,0.0
2019-09-23,53913,36755,24,Суши,3.0,0.0
2019-09-30,61752,41545,25,Шаурма,1.0,0.0
2019-07-13,42673,30408,23,Бургеры,9.0,0.0
2019-07-07,51526,35402,25,Мясо,14.0,0.0
2019-06-03,45805,31878,25,Грузинская,4.0,0.0
2019-07-30,54308,37048,23,Грузинская,3.0,0.0
2019-09-07,65356,43034,23,Русская,1.0,0.0
2019-09-02,32589,23746,25,Пицца,13.0,0.0
2019-07-03,63187,42083,23,Русская,1.0,0.0
2019-06-18,45142,31577,26,Паназиатская,2.0,0.0
2019-09-29,53481,32778,23,Суши,1.0,0.0
2019-07-19,42198,30186,25,Бургеры,22.0,0.0
2019-09-01,45283,31646,26,Бургеры,2.0,0.0
2019-09-16,45987,31965,24,Пицца,52.0,5.0
2019-09-10,54912,37478,26,Итальянская,0.0,1.0
2019-07-01,53355,29925,26,Бургеры,20.0,0.0
2019-07-31,44368,31162,26,Бургеры,12.0,0.0
2019-06-22,12153,3158,25,Суши,12.0,2.0
2019-06-25,47577,27332,26,Бургеры,36.0,0.0
2019-08-28,8625,5012,25,Корейская,2.0,0.0
2019-07-28,8763,5134,23,Суши,32.0,0.0
2019-09-11,58082,39670,26,Паназиатская,10.0,0.0
2019-06-16,52954,35762,23,Русская,14.0,0.0
2019-07-10,56209,37877,23,Сэндвичи,3.0,0.0
2019-08-06,55666,37988,25,Суши,2.0,0.0
2019-06-13,54170,27181,24,Бургеры,42.0,1.0
2019-09-23,54613,37273,23,Обеды,14.0,0.0
2019-06-02,44112,30607,23,Бургеры,77.0,5.0
2019-09-03,71244,45675,26,Пицца,2.0,0.0
2019-08-22,61280,41401,25,Пицца,16.0,16.0
2019-08-03,57974,39598,23,Шашлыки,0.0,1.0
2019-07-07,12153,3158,25,Суши,7.0,1.0
2019-07-14,15888,10054,25,Рыба,3.0,0.0
2019-07-08,58912,40193,23,Шашлыки,2.0,0.0
2019-09-23,73404,46438,25,Русская,9.0,0.0
2019-07-23,49723,34248,23,Сэндвичи,2.0,0.0
2019-08-24,56207,37877,23,Сэндвичи,1.0,0.0
2019-06-04,49388,34037,26,Суши,6.0,0.0
2019-09-20,5260,2726,25,Пицца,27.0,0.0
2019-06-23,52893,36154,23,Шашлыки,1.0,0.0
2019-08-02,63852,42352,23,Пицца,2.0,0.0
2019-07-25,54250,37005,23,Грузинская,3.0,0.0
2019-07-28,65355,43034,23,Русская,2.0,0.0
2019-08-20,64092,42464,23,Кофе и чай,6.0,0.0
2019-07-22,52105,35732,23,Суши,3.0,0.0
2019-09-14,74133,36803,24,Сэндвичи,1.0,0.0
2019-09-15,45283,31646,26,Бургеры,2.0,0.0
2019-08-11,8625,5012,25,Корейская,1.0,1.0
2019-07-15,41074,29087,23,Суши,1.0,0.0
2019-07-02,43558,30780,24,Бургеры,0.0,1.0
2019-07-09,65123,42927,23,Грузинская,4.0,0.0
2019-07-12,47649,32969,26,Фастфуд,12.0,0.0
2019-08-13,42688,30409,24,Бургеры,14.0,0.0
2019-09-28,37817,27715,25,Суши,4.0,0.0
2019-07-10,41240,29694,26,Бургеры,7.0,0.0
2019-07-31,35649,26178,26,Пицца,2.0,0.0
2019-08-29,65500,39009,24,Сэндвичи,1.0,0.0
2019-09-20,35525,26271,25,Шашлыки,21.0,1.0
2019-08-25,31121,11182,25,Пицца,1.0,0.0
2019-08-27,35824,26442,23,Пицца,1.0,0.0
2019-08-02,5504,3158,25,Суши,43.0,3.0
2019-09-21,55241,36803,24,Сэндвичи,7.0,0.0
2019-08-11,64436,35762,23,Русская,13.0,0.0
2019-09-29,35532,26274,25,Русская,6.0,0.0
2019-06-05,14558,9089,26,Рыба,21.0,0.0
2019-09-02,54751,37343,24,Пицца,9.0,0.0
2019-07-13,56544,38592,23,Шашлыки,4.0,0.0
2019-06-22,51526,35402,25,Мясо,7.0,0.0
2019-08-02,37817,27715,25,Суши,11.0,1.0
2019-09-10,23939,16558,25,Суши,0.0,0.0
2019-07-10,63977,42414,26,Шаурма,0.0,1.0
2019-09-28,5504,3158,25,Суши,24.0,2.0
2019-07-08,44369,31162,26,Бургеры,21.0,0.0
2019-09-28,63852,42352,23,Пицца,1.0,0.0
2019-06-03,56523,38574,24,Шашлыки,9.0,0.0
2019-06-08,58595,39896,24,Итальянская,1.0,0.0
2019-08-11,31508,22769,23,Суши,3.0,0.0
2019-08-01,52995,36205,25,Фастфуд,29.0,0.0
2019-08-13,56523,38574,24,Шашлыки,1.0,0.0
2019-09-08,53436,36439,24,Китайская,4.0,0.0
2019-08-04,69834,44959,25,Суши,2.0,0.0
2019-08-07,12531,7594,26,Мясо,1.0,0.0
2019-07-29,67450,35734,25,Суши,1.0,0.0
2019-07-21,40065,7501,23,Суши,7.0,0.0
2019-07-09,46172,32067,25,Выпечка,1.0,0.0
2019-09-23,60878,41231,23,Русская,2.0,0.0
2019-07-25,57348,39137,24,Русская,2.0,0.0
2019-06-22,57505,39258,26,Грузинская,4.0,0.0
2019-06-15,53122,36273,26,Итальянская,0.0,1.0
2019-08-17,42673,30408,23,Бургеры,13.0,0.0
2019-08-23,40068,7501,23,Суши,3.0,1.0
2019-07-25,50600,34808,26,Мясо,4.0,0.0
2019-07-12,56650,38676,25,Мясо,1.0,1.0
2019-07-19,52950,35762,23,Русская,9.0,0.0
2019-07-12,55632,37960,25,Шашлыки,4.0,0.0
2019-08-20,58589,39999,25,Суши,6.0,0.0
2019-08-13,65358,43034,23,Русская,1.0,0.0
2019-07-04,45347,31677,23,Русская,3.0,0.0
2019-06-07,41679,29925,26,Бургеры,76.0,1.0
2019-09-20,54291,37035,24,Суши,3.0,0.0
2019-08-21,48932,33762,23,Выпечка,2.0,0.0
2019-06-11,43919,30984,25,Суши,3.0,0.0
2019-06-11,56553,38601,23,Шашлыки,0.0,1.0
2019-08-12,61208,41353,23,Шашлыки,1.0,0.0
2019-07-08,50443,34699,25,Здоровая еда,0.0,2.0
2019-06-06,48415,33465,25,Мясо,4.0,0.0
2019-09-29,59077,40303,24,Паназиатская,1.0,0.0
2019-07-03,36246,26724,25,Пицца,2.0,0.0
2019-07-11,38335,28054,25,Суши,13.0,0.0
2019-07-18,54751,37343,24,Пицца,6.0,0.0
2019-06-25,57583,39324,23,Шашлыки,4.0,0.0
2019-07-21,41130,29648,26,Вьетнамская,4.0,0.0
2019-08-13,39066,28550,24,Суши,8.0,0.0
2019-06-20,49723,34248,23,Сэндвичи,7.0,0.0
2019-06-03,39066,28550,24,Суши,7.0,1.0
2019-06-23,39777,28997,24,Суши,2.0,0.0
2019-08-30,31802,23027,25,Рыба,5.0,2.0
2019-09-17,50851,34944,24,Пицца,13.0,1.0
2019-06-25,56896,29655,26,Мясо,5.0,0.0
2019-06-03,61086,39006,26,Кофе и чай,1.0,0.0
2019-07-29,38454,28146,23,Суши,6.0,0.0
2019-08-07,35580,26302,26,Суши,1.0,0.0
2019-07-25,60003,40829,25,Суши,26.0,0.0
2019-07-26,60399,41002,25,Фастфуд,0.0,1.0
2019-07-28,56299,38430,25,Суши,28.0,0.0
2019-06-26,51226,31065,26,Шаурма,4.0,0.0
2019-07-27,53704,36072,26,Узбекская,2.0,0.0
2019-08-10,44788,31382,23,Грузинская,25.0,0.0
2019-08-26,57354,39142,26,Бургеры,1.0,0.0
2019-08-16,60381,27181,24,Бургеры,20.0,2.0
2019-08-06,50074,34479,23,Шаурма,2.0,0.0
2019-06-09,61532,41480,25,Шаурма,4.0,0.0
2019-08-10,40067,7501,23,Суши,11.0,1.0
2019-07-17,42378,30186,25,Бургеры,30.0,4.0
